,Record_Number,Value_1,Value_2,Result,Timestamp,FileName
0,1,2,3,2021-12-01 02:49:39.870835,tests/tests_data/addition.csv
321,14,4,18,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
322,-15,23,8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
323,-1,5,4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
324,-22,3,-19,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
325,-11,-3,-14,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
326,-3,-1,-4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
327,7,-22,-15,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
328,-20,18,-2,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
329,-25,-22,-47,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
330,-12,11,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
331,5,10,15,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
332,1,-18,-17,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
333,21,23,44,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
334,-7,15,8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
335,13,-10,3,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
336,8,16,24,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
337,21,4,25,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
338,15,6,21,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
339,-9,-7,-16,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
340,4,-23,-19,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
341,25,11,36,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
342,-1,7,6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
343,-11,-3,-14,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
344,10,-3,7,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
345,-9,3,-6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
346,1,24,25,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
347,8,25,33,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
348,8,19,27,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
349,9,-15,-6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
350,3,11,14,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
351,18,-19,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
352,-17,-3,-20,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
353,-6,-4,-10,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
354,3,-5,-2,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
355,21,23,44,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
356,-25,14,-11,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
357,-18,-20,-38,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
358,-1,-5,-6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
359,-4,-4,-8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
360,-7,11,4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
361,-3,-21,-24,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
362,-9,14,5,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
363,11,15,26,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
364,-1,-3,-4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
365,13,-25,-12,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
366,7,22,29,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
367,25,-16,9,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
368,-11,11,0,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
369,-18,1,-17,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
370,11,17,28,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
371,-5,-8,-13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
372,-10,-18,-28,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
373,14,-6,8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
374,-5,2,-3,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
375,5,-11,-6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
376,-4,4,0,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
377,5,-19,-14,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
378,-1,14,13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
379,8,-18,-10,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
380,2,25,27,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
381,2,21,23,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
382,-21,-14,-35,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
383,10,-2,8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
384,15,22,37,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
385,-18,25,7,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
386,-2,4,2,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
387,-6,16,10,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
388,-14,-5,-19,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
389,5,-13,-8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
390,-19,-1,-20,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
391,8,-14,-6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
392,-22,-17,-39,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
393,18,-22,-4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
394,-2,8,6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
395,-23,-16,-39,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
396,22,12,34,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
397,14,20,34,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
398,16,-4,12,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
399,-3,8,5,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
400,12,20,32,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
401,9,18,27,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
402,13,-24,-11,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
403,20,-24,-4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
404,18,-2,16,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
405,-5,-15,-20,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
406,1,12,13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
407,-5,17,12,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
408,5,24,29,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
409,25,-5,20,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
410,-23,18,-5,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
411,-4,0,-4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
412,-2,25,23,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
413,-9,5,-4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
414,4,24,28,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
415,-17,-12,-29,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
416,-6,24,18,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
417,-3,25,22,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
418,-10,1,-9,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
419,-19,4,-15,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
420,-13,-13,-26,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
421,14,-23,-9,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
422,2,7,9,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
423,-19,-11,-30,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
424,-24,-25,-49,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
425,-20,7,-13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
426,15,-5,10,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
427,-22,9,-13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
428,-8,9,1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
429,-18,17,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
430,20,-1,19,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
431,13,13,26,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
432,-18,-18,-36,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
433,1,2,3,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
434,-6,-14,-20,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
435,24,12,36,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
436,8,-22,-14,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
437,-9,-19,-28,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
438,-2,9,7,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
439,17,-18,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
440,-14,-22,-36,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
441,-22,-25,-47,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
442,1,-24,-23,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
443,6,-22,-16,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
444,14,8,22,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
445,18,21,39,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
446,-21,-21,-42,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
447,-14,13,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
448,17,21,38,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
449,3,-23,-20,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
450,-5,8,3,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
451,6,9,15,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
452,-6,19,13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
453,-5,-19,-24,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
454,24,12,36,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
455,-15,25,10,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
456,-11,4,-7,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
457,-6,9,3,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
458,11,15,26,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
459,-19,-3,-22,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
460,2,11,13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
461,-22,13,-9,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
462,-1,-9,-10,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
463,15,8,23,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
464,6,-14,-8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
465,16,14,30,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
466,20,13,33,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
467,-14,-1,-15,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
468,-2,-25,-27,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
469,-4,-23,-27,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
470,22,17,39,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
471,-18,-6,-24,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
472,14,-12,2,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
473,-5,22,17,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
474,-16,-13,-29,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
475,8,18,26,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
476,-20,16,-4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
477,-10,11,1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
478,-15,6,-9,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
479,-15,-18,-33,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
480,3,-13,-10,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
481,-2,12,10,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
482,-17,16,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
483,-22,20,-2,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
484,8,18,26,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
485,19,20,39,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
486,-17,-12,-29,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
487,0,14,14,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
488,7,24,31,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
489,-15,14,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
490,-17,-6,-23,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
491,-19,-20,-39,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
492,-14,-25,-39,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
493,13,-24,-11,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
494,-3,5,2,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
495,-23,13,-10,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
496,5,-11,-6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
497,4,-9,-5,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
498,9,11,20,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
499,22,16,38,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
500,-9,-19,-28,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
501,-3,22,19,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
502,21,23,44,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
503,12,17,29,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
504,0,-24,-24,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
505,4,8,12,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
506,-23,10,-13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
507,5,15,20,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
508,-16,17,1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
509,-24,-1,-25,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
510,-9,2,-7,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
511,-24,-11,-35,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
512,18,-11,7,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
513,20,-5,15,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
514,3,-14,-11,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
515,-9,7,-2,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
516,-17,12,-5,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
517,8,-7,1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
518,-7,3,-4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
519,22,25,47,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
520,12,11,23,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
521,1,21,22,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
522,9,-17,-8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
523,-17,11,-6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
524,-3,0,-3,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
525,5,-6,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
526,16,8,24,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
527,-9,11,2,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
528,-10,11,1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
529,-19,14,-5,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
530,14,24,38,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
531,-11,-6,-17,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
532,-17,25,8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
533,4,1,5,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
534,-17,-13,-30,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
535,15,-16,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
536,-1,12,11,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
537,-21,4,-17,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
538,-12,-17,-29,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
539,1,19,20,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
540,-6,11,5,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
541,23,-17,6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
542,7,-19,-12,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
543,-13,4,-9,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
544,18,-24,-6,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
545,-1,5,4,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
546,21,-22,-1,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
547,6,10,16,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
548,2,-2,0,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
549,-13,-16,-29,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
550,-19,14,-5,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
551,-21,-23,-44,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
552,-20,-25,-45,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
553,22,6,28,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
554,8,25,33,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
555,-16,-10,-26,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
556,20,21,41,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
557,5,25,30,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
558,5,-2,3,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
559,-24,-21,-45,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
560,23,-10,13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
561,15,16,31,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
562,-23,20,-3,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
563,-16,23,7,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
564,-7,25,18,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
565,-17,4,-13,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
566,-20,-16,-36,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
567,22,15,37,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
568,1,-3,-2,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
569,-17,10,-7,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
570,14,-23,-9,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
571,17,-8,9,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
572,-3,24,21,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
573,-22,7,-15,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
574,21,13,34,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
575,19,7,26,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
576,1,7,8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
577,3,5,8,2021-12-01 02:49:39.870835,tests/tests_data/addition_large.csv
